phase1v2,,phase2v2,,phase3v2,,phase1,,phase2,,phase3,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
15.63334948862294,38.625153785929996,11.145410033677564,5.815345039704724,82.35668394039942,10.971647466726324,9.434409439272015,44.78529995469252,4.95818310605142,22.47946805184197,1.5863873343245687,6.39160981959963
15.619679628179782,35.646832941878245,7.345188830481295,2.842150393319166,82.4158371546807,8.859654028259342,10.465454638273975,44.74560804558826,4.969414257180597,18.950206436215357,1.4895186558354125,9.331491254379188
8.325442095713868,36.41483055586624,3.6267382470268004,2.684729523170411,82.4071381525805,6.9643589456809565,6.417696720631497,44.79844550658235,5.037975329755531,15.314759391731066,1.4607260683951586,9.65196194171287
4.875666405696595,34.79495209335272,3.1013185201754645,8.208906535436,82.53836881283476,5.556239048577723,7.477381355012856,44.75913647763023,5.077616188172831,12.267161007485306,1.0163298384883892,0.66206359639326
22.616162745902145,45.00559221563584,4.506580173731489,14.380289303955557,82.60075308503897,4.1482123550684165,4.565654374086671,44.82716151799218,5.079020082063979,9.326003305531977,1.0623265074310662,4.299042161486085
23.28474319303085,40.67255713380309,6.452422672084893,18.330723632703275,82.52594166697736,2.8486746448943165,3.5155417435085865,44.813122579080705,5.051478236454017,7.0261698583981556,1.0422635874594,6.33085950212817
23.137605786079106,38.61499459419156,4.913942014937426,13.134250456697607,82.51649703612571,0.7909256980949237,2.4081502421716965,44.798317879864975,5.061254443005097,6.545017133886802,1.0220985661138307,8.576579221094143
26.26551839838944,45.108955001304864,4.690004846586877,9.343939902322631,82.51575140737427,0.6284718338739168,1.482167356914497,44.73246249369843,7.0285437153413675,5.073991589399327,1.0215625339008478,9.699566707294501
26.521517603052104,40.884781717183024,5.435136512197236,6.68950154717966,75.41612297903544,13.796928009544061,1.3874683326207529,43.12691838909557,7.017312564212192,8.603253205025936,0.5391080168722531,0.4417798822005423
26.16833811778448,38.93580136450062,9.122022145173911,14.96970883197256,42.45908362226448,3.2819781530775813,2.4373512351075584,43.622237679235774,6.9190399918318874,14.484292341758824,0.6046570989170887,3.1164529982706526
28.85608122382532,39.527830593147684,9.468988057512828,15.564906982813255,42.68426350520077,7.343045147820902,2.466628804073846,42.285730694863666,6.94630105866362,17.372357329283314,0.5937322519096155,6.004007478925637
